scale,throughput,load,collision,lost
0.041,57763.869,63871.255,15.081656,0
0.041,56186.062,63871.255,14.785231,0
0.041,56635.795,63871.255,18.251207,0
0.041,53074.394,63871.255,17.273778,0
0.041,55116.062,63871.255,15.70156,0
0.041,56870.851,63871.255,14.801788,0
0.041,56288.766,63871.255,11.094051,0
0.041,58382.904,63871.255,15.828571,0
0.041,55231.666,63871.255,14.73178,0
0.041,56378.549,63871.255,12.652046,0
0.041,58849.96,63871.255,14.340144,0
0.041,55572.729,63871.255,13.41631,0
0.041,54710.078,63871.255,12.669993,0
0.041,60556.567,63871.255,13.403363,0
0.041,57974.019,63871.255,15.096869,0
0.041,58578.732,63871.255,13.923581,0
0.041,56680.323,63871.255,14.047457,0
0.041,54664.98,63871.255,14.43452,0
0.041,57284.657,63871.255,12.769895,0
0.041,57969.173,63871.255,14.798671,0
0.041,56619.327,63871.255,16.460036,0
0.041,57680.903,63871.255,12.895213,0
0.041,56310.981,63871.255,12.845549,0
0.041,62495.443,63871.255,15.977216,0
0.041,56613.358,63871.255,13.005281,0
0.041,58958.705,63871.255,14.543867,0
0.041,55446.451,63871.255,13.926519,0
0.041,56617.843,63871.255,13.944522,0
0.041,58978.656,63871.255,14.939881,0
0.041,56883.125,63871.255,13.022613,0
0.041,57674.665,63871.255,15.466001,0
0.041,55792.347,63871.255,13.990514,0
0.041,54555.902,63871.255,13.013504,0
0.041,57285.151,63871.255,13.999625,0
0.041,55677.024,63871.255,13.697438,0
0.041,57740.632,63871.255,14.660996,0
0.041,54048.653,63871.255,15.686734,0
0.041,54053.485,63871.255,14.867081,0
0.041,57478.105,63871.255,13.14146,0
0.041,56418.271,63871.255,13.808464,0
0.041,56159.889,63871.255,15.117949,0
0.041,59006.477,63871.255,16.720596,0
0.041,53977.434,63871.255,14.643838,0
0.041,56508.882,63871.255,12.578405,0
0.041,56411.906,63871.255,12.195433,0
0.041,54792.16,63871.255,12.840295,0
0.041,53453.721,63871.255,14.276065,0
0.041,55538.89,63871.255,14.078296,0
0.041,52149.928,63871.255,15.47559,0
0.041,55335.587,63871.255,14.036137,0
0.041,55420.095,63871.255,11.862268,0
0.041,58261.653,63871.255,17.524715,0
0.041,57485.707,63871.255,14.326977,0
0.041,58019.986,63871.255,13.897323,0
0.041,53750.713,63871.255,15.645003,0
0.041,54474.842,63871.255,12.790158,0
0.041,52221.842,63871.255,13.170588,0
0.041,56128.37,63871.255,15.074747,0
0.041,53544.182,63871.255,12.383546,0
0.041,58910.719,63871.255,17.281975,0
0.041,55797.119,63871.255,14.400021,0
0.041,59329.551,63871.255,15.067982,0
0.041,54816.197,63871.255,11.984283,0
0.041,55793.561,63871.255,13.723846,0
0.041,56553.463,63871.255,15.06187,0
0.041,57725.733,63871.255,13.057355,0
0.041,55335.082,63871.255,14.847865,0
0.041,58241.567,63871.255,13.269402,0
0.041,57179.341,63871.255,15.948906,0
0.041,58683.523,63871.255,15.51209,0
0.044,54406.004,59516.397,13.439009,0
0.044,54256.036,59516.397,14.155308,0
0.044,53048.727,59516.397,13.403647,0
0.044,51486.813,59516.397,12.649357,0
0.044,56393.08,59516.397,13.308679,0
0.044,53689.763,59516.397,10.882667,0
0.044,54263.9,59516.397,14.88819,0
0.044,55134.461,59516.397,14.684853,0
0.044,48720.819,59516.397,11.794097,0
0.044,52062.082,59516.397,14.036083,0
0.044,51850.971,59516.397,13.268494,0
0.044,54053.032,59516.397,12.667985,0
0.044,55567.755,59516.397,12.184513,0
0.044,50339.01,59516.397,12.462136,0
0.044,55824.76,59516.397,12.707116,0
0.044,52807.453,59516.397,13.590406,0
0.044,50034.12,59516.397,13.641594,0
0.044,50227.98,59516.397,13.98128,0
0.044,51701.676,59516.397,15.724924,0
0.044,51667.721,59516.397,12.802068,0
0.044,55141.423,59516.397,11.870786,0
0.044,49599.64,59516.397,12.449096,0
0.044,51827.683,59516.397,14.964138,0
0.044,50609.148,59516.397,13.211611,0
0.044,56351.623,59516.397,13.432006,0
0.044,49945.933,59516.397,13.037636,0
0.044,55181.054,59516.397,12.333,0
0.044,52594.061,59516.397,13.418383,0
0.044,49205.802,59516.397,13.941659,0
0.044,50056.026,59516.397,12.909464,0
0.044,54990.08,59516.397,13.942163,0
0.044,52790.845,59516.397,14.266409,0
0.044,55260.112,59516.397,16.092583,0
0.044,49486.031,59516.397,16.560056,0
0.044,51968.305,59516.397,14.146496,0
0.044,52475.831,59516.397,13.685739,0
0.044,52204.666,59516.397,10.380525,0
0.044,55440.571,59516.397,14.334711,0
0.044,52364.179,59516.397,13.605087,0
0.044,53321.808,59516.397,11.786163,0
0.044,54752.049,59516.397,13.343015,0
0.044,52339.456,59516.397,12.794838,0
0.044,50450.835,59516.397,11.235982,0
0.044,56949.686,59516.397,12.723244,0
0.044,55191.987,59516.397,13.58529,0
0.044,54978.025,59516.397,13.098178,0
0.044,53296.088,59516.397,13.364878,0
0.044,52587.007,59516.397,12.50745,0
0.044,53525.095,59516.397,11.020789,0
0.044,52161.881,59516.397,14.021267,0
0.044,53375.131,59516.397,14.419942,0
0.044,54005.065,59516.397,11.777494,0
0.044,53535.79,59516.397,11.279434,0
0.044,57605.673,59516.397,15.650152,0
0.044,54023.66,59516.397,12.154169,0
0.044,55753.414,59516.397,13.079695,0
0.044,52635.904,59516.397,13.0376,0
0.044,50596.526,59516.397,12.793176,0
0.044,54259.642,59516.397,14.050927,0
0.044,52954.81,59516.397,12.146223,0
0.044,53145.597,59516.397,14.096639,0
0.044,52272.502,59516.397,13.253054,0
0.044,51825.146,59516.397,12.521211,0
0.044,53214.544,59516.397,13.210662,0
0.044,50758.084,59516.397,12.740645,0
0.044,54222.228,59516.397,13.981485,0
0.044,50343.471,59516.397,14.360089,0
0.044,50117.229,59516.397,14.095137,0
0.044,53401.754,59516.397,11.842414,0
0.044,52836.597,59516.397,12.720216,0
0.044,52805.025,59516.397,13.308308,0
0.044,54218.77,59516.397,16.19992,0
0.044,51756.556,59516.397,13.260644,0
0.044,53436.633,59516.397,11.723211,0
0.044,53216.694,59516.397,10.975639,0
0.044,52886.931,59516.397,11.658462,0
0.044,50287.265,59516.397,13.42483,0
0.044,52437.208,59516.397,12.910009,0
0.044,49462.22,59516.397,14.471488,0
0.044,52458.935,59516.397,12.700252,0
0.044,52175.388,59516.397,11.766232,0
0.044,55411.306,59516.397,16.146074,0
0.044,54486.603,59516.397,13.341554,0
0.044,54938.252,59516.397,13.248384,0
0.044,51029.053,59516.397,14.329871,0
0.044,51334.217,59516.397,11.684655,0
0.044,50565.132,59516.397,11.469308,0
0.044,52873.405,59516.397,14.1676,0
0.044,50279.63,59516.397,11.693108,0
0.044,55526.586,59516.397,16.537789,0
0.044,53069.076,59516.397,13.483274,0
0.044,56226.052,59516.397,13.823661,0
0.044,50453.359,59516.397,11.304606,0
0.044,52549.634,59516.397,12.311697,0
0.044,50725.6,59516.397,14.515479,0
0.044,54488.81,59516.397,12.243624,0
0.044,53324.407,59516.397,12.632672,0
0.044,54500.074,59516.397,12.591563,0
0.044,54700.307,59516.397,14.694267,0
0.044,55539.99,59516.397,14.214469,0
0.05,47373.707,52374.429,11.343848,0
0.05,49342.608,52374.429,11.576861,0
0.05,46959.559,52374.429,12.197056,0
0.05,45851.448,52374.429,10.979863,0
0.05,49863.247,52374.429,11.802121,0
0.05,48255.373,52374.429,9.2422127,0
0.05,50234.771,52374.429,12.100879,0
0.05,49666.878,52374.429,12.936019,0
0.05,43564.354,52374.429,10.113058,0
0.05,46743.781,52374.429,11.880805,0
0.05,46920.683,52374.429,11.724675,0
0.05,49356.381,52374.429,10.875063,0
0.05,49066.148,52374.429,10.133111,0
0.05,44303.751,52374.429,11.231919,0
0.05,50299.527,52374.429,10.968481,0
0.05,48772.256,52374.429,10.860947,0
0.05,45588.082,52374.429,11.43095,0
0.05,44864.91,52374.429,12.626561,0
0.05,45920.943,52374.429,13.424084,0
0.05,46329.406,52374.429,10.43129,0
0.05,49347.839,52374.429,10.297587,0
0.05,45493.047,52374.429,10.706886,0
0.05,46735.69,52374.429,12.708536,0
0.05,44395.39,52374.429,11.492309,0
0.05,49970.397,52374.429,11.64491,0
0.05,45208.228,52374.429,11.03437,0
0.05,47624.541,52374.429,11.329356,0
0.05,47442.693,52374.429,11.127291,0
0.05,44535.984,52374.429,12.67564,0
0.05,45827.131,52374.429,11.49443,0
0.05,50011.925,52374.429,12.120087,0
0.05,47250.878,52374.429,12.445838,0
0.05,49640.944,52374.429,15.332516,0
0.05,43838.212,52374.429,13.931602,0
0.05,45879.668,52374.429,11.499019,0
0.05,47526.39,52374.429,12.44567,0
0.05,46374.991,52374.429,8.4420951,0
0.05,47657.574,52374.429,12.095436,0
0.05,45915.126,52374.429,11.841061,0
0.05,46451.208,52374.429,10.227088,0
0.05,48607.63,52374.429,11.525589,0
0.05,46491.009,52374.429,11.160414,0
0.05,45726.49,52374.429,9.8026004,0
0.05,50240.026,52374.429,11.238885,0
0.05,48384.941,52374.429,10.650895,0
0.05,49035.717,52374.429,11.260743,0
0.05,48189.973,52374.429,11.214502,0
0.05,46815.233,52374.429,10.644362,0
0.05,48418.505,52374.429,9.8080538,0
0.05,47528.024,52374.429,11.511335,0
0.05,47139.2,52374.429,12.860853,0
0.05,48189.818,52374.429,9.6251552,0
0.05,46170.163,52374.429,9.9941032,0
0.05,51433.443,52374.429,13.86634,0
0.05,48258.048,52374.429,10.128394,0
0.05,50493.806,52374.429,10.134626,0
0.05,46177.793,52374.429,12.180947,0
0.05,46277.917,52374.429,10.348467,0
0.05,49155.846,52374.429,12.113771,0
0.05,47705.783,52374.429,10.514186,0
0.05,46631.347,52374.429,11.736133,0
0.05,45147.974,52374.429,12.072527,0
0.05,45907.746,52374.429,10.450116,0
0.05,46646.731,52374.429,11.597763,0
0.05,46794.3,52374.429,10.094008,0
0.05,47428.117,52374.429,12.538682,0
0.05,44510.343,52374.429,12.511763,0
0.05,44880.22,52374.429,11.891475,0
0.05,48529.784,52374.429,10.15568,0
0.05,48081.338,52374.429,11.344457,0
0.05,47589.668,52374.429,11.84013,0
0.05,49627.685,52374.429,12.525468,0
0.05,45993.803,52374.429,11.081243,0
0.05,47611.699,52374.429,9.6324096,0
0.05,47458.135,52374.429,9.5515714,0
0.05,47315.751,52374.429,11.241363,0
0.05,45159.79,52374.429,11.35552,0
0.05,46760.526,52374.429,10.824862,0
0.05,44370.289,52374.429,12.424349,0
0.05,46873.376,52374.429,11.322781,0
0.05,45804.156,52374.429,9.8970854,0
0.05,49119.612,52374.429,14.057665,0
0.05,47812.953,52374.429,12.047677,0
0.05,48317.964,52374.429,11.717,0
0.05,46055.956,52374.429,11.736033,0
0.05,46089.415,52374.429,10.566299,0
0.05,44575.022,52374.429,10.699314,0
0.05,47188.996,52374.429,12.161105,0
0.05,44957.638,52374.429,10.052799,0
0.05,49859.047,52374.429,13.750814,0
0.05,47723.162,52374.429,11.328022,0
0.05,48879.303,52374.429,11.990052,0
0.05,45102.744,52374.429,10.126478,0
0.05,45938.879,52374.429,11.218709,0
0.05,45986.578,52374.429,11.994494,0
0.05,48589.614,52374.429,11.492921,0
0.05,46275.272,52374.429,11.178536,0
0.05,48384.718,52374.429,11.119162,0
0.05,48580.352,52374.429,12.884654,0
0.05,48725.516,52374.429,11.843378,0
0.06,41156.819,43645.358,9.7231708,0
0.06,41713.193,43645.358,8.8232217,0
0.06,39897.75,43645.358,9.0497684,0
0.06,39549.127,43645.358,8.6300882,0
0.06,42523.324,43645.358,10.035126,0
0.06,41436.471,43645.358,7.3623489,0
0.06,41628.37,43645.358,9.9793329,0
0.06,41677.262,43645.358,10.653459,0
0.06,37051.787,43645.358,7.9130444,0
0.06,39414.27,43645.358,9.5990743,0
0.06,39944.934,43645.358,9.4845332,0
0.06,41573.191,43645.358,8.1569259,0
0.06,42240.458,43645.358,7.9683199,0
0.06,38463.237,43645.358,9.4808648,0
0.06,41638.519,43645.358,9.1655442,0
0.06,41124.139,43645.358,8.4679778,0
0.06,39562.973,43645.358,8.4506489,0
0.06,38520.042,43645.358,10.624524,0
0.06,39218.073,43645.358,11.002641,0
0.06,39314.894,43645.358,8.6526096,0
0.06,41688.48,43645.358,8.1620008,0
0.06,37978.512,43645.358,8.9233265,0
0.06,40630.373,43645.358,9.7174292,0
0.06,37725.408,43645.358,9.8700029,0
0.06,42248.457,43645.358,9.5214622,0
0.06,38762.404,43645.358,9.3167785,0
0.06,41298.745,43645.358,8.6594897,0
0.06,40670.324,43645.358,9.2288335,0
0.06,37659.05,43645.358,9.6454706,0
0.06,39540.289,43645.358,8.8423139,0
0.06,42118.623,43645.358,9.6037586,0
0.06,40644.741,43645.358,9.8887451,0
0.06,41454.965,43645.358,12.465748,0
0.06,37472.506,43645.358,10.449995,0
0.06,39285.242,43645.358,9.5193482,0
0.06,39318.907,43645.358,10.086317,0
0.06,39196.533,43645.358,7.252914,0
0.06,41807.288,43645.358,10.753675,0
0.06,39657.714,43645.358,9.6160462,0
0.06,39836.297,43645.358,8.2719504,0
0.06,41619.862,43645.358,8.5822129,0
0.06,39823.396,43645.358,9.6485079,0
0.06,38279.082,43645.358,8.1491275,0
0.06,42871.718,43645.358,9.2229339,0
0.06,42121.888,43645.358,8.1949007,0
0.06,41971.216,43645.358,8.9753899,0
0.06,41156.219,43645.358,9.4644914,0
0.06,39800.428,43645.358,8.7313509,0
0.06,39927.403,43645.358,8.8172233,0
0.06,39281.797,43645.358,9.5289992,0
0.06,40654.689,43645.358,10.894562,0
0.06,41837.408,43645.358,7.9137186,0
0.06,39862.436,43645.358,7.7743466,0
0.06,43388.277,43645.358,11.775822,0
0.06,40573.492,43645.358,8.7098875,0
0.06,42849.592,43645.358,8.5112841,0
0.06,39540.942,43645.358,10.141558,0
0.06,40011.884,43645.358,8.5764552,0
0.06,40990.48,43645.358,10.391922,0
0.06,39389.937,43645.358,9.2531938,0
0.06,40286.423,43645.358,9.2053568,0
0.06,38483.441,43645.358,9.8697365,0
0.06,39411.478,43645.358,8.9765592,0
0.06,39700.613,43645.358,9.7982912,0
0.06,39085.553,43645.358,8.0882862,0
0.06,39766.814,43645.358,9.8344056,0
0.06,38546.766,43645.358,9.4526328,0
0.06,38382.53,43645.358,10.11996,0
0.06,40499.151,43645.358,8.5152823,0
0.06,40941.628,43645.358,9.2421455,0
0.06,40873.481,43645.358,9.1536068,0
0.06,41139.037,43645.358,9.8205963,0
0.06,39037.426,43645.358,9.2975839,0
0.06,39349.164,43645.358,7.2778892,0
0.06,39751.415,43645.358,7.4833255,0
0.06,39841.06,43645.358,8.4849109,0
0.06,38994.68,43645.358,9.4438024,0
0.06,40241.287,43645.358,9.6256997,0
0.06,37720.339,43645.358,10.380396,0
0.06,38602.008,43645.358,9.4452633,0
0.06,38884.455,43645.358,7.4659064,0
0.06,41860.662,43645.358,11.086322,0
0.06,41089.736,43645.358,10.729613,0
0.06,41472.487,43645.358,9.691257,0
0.06,38749.145,43645.358,9.5987828,0
0.06,39251.142,43645.358,8.5979382,0
0.06,36434.977,43645.358,9.5713417,0
0.06,38641.85,43645.358,10.196191,0
0.06,36644.833,43645.358,8.1902723,0
0.06,42325.04,43645.358,11.67732,0
0.06,40227.741,43645.358,9.6341569,0
0.06,43064.321,43645.358,9.6871437,0
0.06,38779.149,43645.358,8.6950368,0
0.06,39514.613,43645.358,8.8868679,0
0.06,39578.926,43645.358,9.4208288,0
0.06,41535.618,43645.358,9.3798913,0
0.06,39608.548,43645.358,9.1628562,0
0.06,40825.262,43645.358,9.0815991,0
0.06,41537.97,43645.358,11.055774,0
0.06,41590.931,43645.358,9.972182,0
0.07,35961.516,37410.307,8.5127312,0
0.07,35821.146,37410.307,7.4704588,0
0.07,34507.715,37410.307,7.9671169,0
0.07,34599.573,37410.307,7.1153138,0
0.07,37320.214,37410.307,8.7175701,0
0.07,36363.518,37410.307,6.771836,0
0.07,36265.592,37410.307,8.182073,0
0.07,36599.856,37410.307,8.4799152,0
0.07,30834.808,37410.307,6.7383856,0
0.07,34498.275,37410.307,8.3150955,0
0.07,35178.503,37410.307,8.3823182,0
0.07,35640.44,37410.307,6.3990116,0
0.07,36715.112,37410.307,6.5246237,0
0.07,33010.501,37410.307,8.6972849,0
0.07,36021.783,37410.307,6.9836183,0
0.07,35527.753,37410.307,7.3041706,0
0.07,33285.241,37410.307,7.2291352,0
0.07,33730.173,37410.307,9.0777666,0
0.07,34254.615,37410.307,9.4221627,0
0.07,34602.586,37410.307,6.9501651,0
0.07,35390.348,37410.307,6.6026045,0
0.07,33299.124,37410.307,7.5407468,0
0.07,34506.717,37410.307,8.3228064,0
0.07,33041.641,37410.307,8.8568854,0
0.07,34723.208,37410.307,7.7099821,0
0.07,33658.959,37410.307,8.135469,0
0.07,35441.081,37410.307,6.849753,0
0.07,34935.177,37410.307,7.7656129,0
0.07,32754.218,37410.307,8.4276706,0
0.07,34277.508,37410.307,7.6070476,0
0.07,35903.033,37410.307,7.8378983,0
0.07,35828.674,37410.307,7.5640007,0
0.07,35447.2,37410.307,11.563474,0
0.07,33239.407,37410.307,8.3777699,0
0.07,34109.117,37410.307,8.0834414,0
0.07,34243.921,37410.307,8.5371247,0
0.07,32764.144,37410.307,6.2646135,0
0.07,36435.066,37410.307,8.8193929,0
0.07,33480.857,37410.307,8.1826623,0
0.07,34088.563,37410.307,6.820816,0
0.07,35866.177,37410.307,7.4121644,0
0.07,34775.79,37410.307,7.3968534,0
0.07,32666.287,37410.307,6.5378697,0
0.07,36951.834,37410.307,7.8778998,0
0.07,37218.029,37410.307,6.5039488,0
0.07,36154.257,37410.307,7.1628069,0
0.07,35615.893,37410.307,8.5972418,0
0.07,34802.185,37410.307,6.3692197,0
0.07,35449.975,37410.307,7.4068334,0
0.07,34914.121,37410.307,7.2666168,0
0.07,35492.021,37410.307,9.0814999,0
0.07,35693.912,37410.307,6.9829955,0
0.07,34124.383,37410.307,6.4516289,0
0.07,38232.574,37410.307,9.3272681,0
0.07,35494.695,37410.307,7.5355191,0
0.07,36856.275,37410.307,7.5293826,0
0.07,34571.944,37410.307,7.3578352,0
0.07,34037.638,37410.307,7.6918538,0
0.07,36141.738,37410.307,8.9322138,0
0.07,34708.88,37410.307,8.5951805,0
0.07,35027.99,37410.307,7.9631359,0
0.07,33135.685,37410.307,8.535562,0
0.07,33042.041,37410.307,7.532115,0
0.07,34765.493,37410.307,8.0466654,0
0.07,34236.922,37410.307,6.9403814,0
0.07,34896.848,37410.307,8.4811883,0
0.07,33461.045,37410.307,7.869185,0
0.07,33371.231,37410.307,8.4773411,0
0.07,35698.373,37410.307,7.6447311,0
0.07,34756.159,37410.307,7.7411306,0
0.07,35106.005,37410.307,7.5065154,0
0.07,36063.366,37410.307,8.2218242,0
0.07,33836.609,37410.307,7.0698482,0
0.07,34702.229,37410.307,6.2536243,0
0.07,34662.498,37410.307,6.0490558,0
0.07,34022.496,37410.307,7.533973,0
0.07,33432.338,37410.307,7.9021961,0
0.07,34489.21,37410.307,8.3560521,0
0.07,33149.217,37410.307,8.7931992,0
0.07,34388.934,37410.307,7.7259075,0
0.07,33359.918,37410.307,6.24289,0
0.07,37069.397,37410.307,9.3300902,0
0.07,35940.815,37410.307,8.9041878,0
0.07,36315.977,37410.307,7.659388,0
0.07,34507.785,37410.307,8.1005543,0
0.07,33789.044,37410.307,7.3853192,0
0.07,31907.025,37410.307,8.2353904,0
0.07,33412.526,37410.307,8.2123511,0
0.07,32483.637,37410.307,6.6077558,0
0.07,36256.625,37410.307,10.023599,0
0.07,34558.202,37410.307,8.5591073,0
0.07,37206.994,37410.307,7.8561128,0
0.07,33379.546,37410.307,7.896065,0
0.07,33192.263,37410.307,6.9911077,0
0.07,34766.751,37410.307,7.5143798,0
0.07,35881.433,37410.307,7.9294855,0
0.07,34738.333,37410.307,7.06368,0
0.07,35563.847,37410.307,7.8344104,0
0.07,35813.175,37410.307,9.6185134,0
0.07,36120.889,37410.307,8.6591018,0
0.08,31169.273,32734.018,7.6315655,0
0.08,31479.429,32734.018,5.5988342,0
0.08,30170.483,32734.018,7.0225996,0
0.08,30063.079,32734.018,6.0283603,0
0.08,33002.742,32734.018,7.4707464,0
0.08,31735.945,32734.018,6.367848,0
0.08,32245.84,32734.018,6.8081553,0
0.08,32032.899,32734.018,7.426535,0
0.08,27621.263,32734.018,5.9023674,0
0.08,29936.115,32734.018,6.8982822,0
0.08,30464.206,32734.018,6.9624441,0
0.08,31928.516,32734.018,5.0627685,0
0.08,32102.16,32734.018,5.622866,0
0.08,29034.101,32734.018,6.8028167,0
0.08,31817.246,32734.018,6.0086141,0
0.08,30725.439,32734.018,6.3455548,0
0.08,29769.288,32734.018,6.0850612,0
0.08,29924.506,32734.018,8.3851739,0
0.08,30377.391,32734.018,7.7794438,0
0.08,30348.381,32734.018,5.6416711,0
0.08,31405.409,32734.018,5.8772266,0
0.08,29404.262,32734.018,6.6173817,0
0.08,30876.209,32734.018,6.8013447,0
0.08,28822.476,32734.018,7.9421278,0
0.08,31363.251,32734.018,6.512572,0
0.08,29370.145,32734.018,7.523203,0
0.08,31747.05,32734.018,5.7242663,0
0.08,31139.016,32734.018,6.5266642,0
0.08,28991.718,32734.018,7.460075,0
0.08,30177.314,32734.018,6.7706963,0
0.08,32202.733,32734.018,6.9879029,0
0.08,31154.776,32734.018,6.4899599,0
0.08,31854.897,32734.018,9.7256667,0
0.08,29889.651,32734.018,7.3710271,0
0.08,30336.063,32734.018,6.9236508,0
0.08,30705.51,32734.018,7.3397449,0
0.08,29277.319,32734.018,5.2636021,0
0.08,31821.293,32734.018,7.3893461,0
0.08,29829.936,32734.018,7.3946797,0
0.08,30426.909,32734.018,5.88532,0
0.08,31473.96,32734.018,6.9835749,0
0.08,30634.323,32734.018,5.646622,0
0.08,28908.737,32734.018,5.9921752,0
0.08,33086.577,32734.018,7.1356559,0
0.08,32966.07,32734.018,5.4452275,0
0.08,31487.136,32734.018,6.3158131,0
0.08,31529.608,32734.018,7.0122501,0
0.08,30042.642,32734.018,5.3347152,0
0.08,31344.768,32734.018,6.7364537,0
0.08,30181.196,32734.018,5.8709677,0
0.08,31141.358,32734.018,7.6403585,0
0.08,31819.767,32734.018,6.1424215,0
0.08,30235.026,32734.018,6.0866148,0
0.08,33830.376,32734.018,8.1963405,0
0.08,31327.151,32734.018,5.8663274,0
0.08,32681.46,32734.018,6.5436239,0
0.08,30361.077,32734.018,6.047395,0
0.08,30282.725,32734.018,7.2354551,0
0.08,31743.765,32734.018,7.5663899,0
0.08,31233.314,32734.018,7.0538179,0
0.08,30685.722,32734.018,6.9961138,0
0.08,29561.491,32734.018,7.0805957,0
0.08,29861.553,32734.018,6.1612327,0
0.08,30412.995,32734.018,7.3123499,0
0.08,30296.519,32734.018,5.2491847,0
0.08,31117.457,32734.018,7.6536217,0
0.08,29345.731,32734.018,6.8540776,0
0.08,29786.781,32734.018,6.7895734,0
0.08,31726.265,32734.018,6.7188539,0
0.08,31430.103,32734.018,6.0835871,0
0.08,31137.469,32734.018,6.7218115,0
0.08,31725.618,32734.018,6.8564486,0
0.08,30084.182,32734.018,6.5779344,0
0.08,30703.86,32734.018,5.1139786,0
0.08,30821.095,32734.018,5.2905585,0
0.08,30517.623,32734.018,6.4985985,0
0.08,29603.953,32734.018,6.8211339,0
0.08,30464.492,32734.018,7.2175953,0
0.08,29760.103,32734.018,7.2666417,0
0.08,30464.893,32734.018,6.3637439,0
0.08,29645.58,32734.018,5.1937799,0
0.08,31067.795,32734.018,7.739072,0
0.08,31450.42,32734.018,7.2796726,0
0.08,31466.906,32734.018,6.2317844,0
0.08,30499.888,32734.018,6.6834681,0
0.08,29623.842,32734.018,6.6424998,0
0.08,28284.953,32734.018,7.332461,0
0.08,30167.934,32734.018,6.9802784,0
0.08,29245.36,32734.018,5.2065191,0
0.08,32139.612,32734.018,8.5745069,0
0.08,30848.937,32734.018,7.5954052,0
0.08,33436.391,32734.018,6.9365518,0
0.08,29069.331,32734.018,6.5879438,0
0.08,29410.871,32734.018,6.1431521,0
0.08,30475.651,32734.018,6.2936173,0
0.08,31936.413,32734.018,6.690937,0
0.08,30449.25,32734.018,6.1366988,0
0.08,30664.878,32734.018,7.0060832,0
0.08,30680.424,32734.018,7.9580198,0
0.08,31519.069,32734.018,7.5782032,0
0.09,28151.836,29096.905,6.9042497,0
0.09,28018.09,29096.905,4.9647218,0
0.09,27082.374,29096.905,6.1463034,0
0.09,27098.349,29096.905,5.1119308,0
0.09,28662.14,29096.905,6.9173614,0
0.09,28329.874,29096.905,5.6177424,0
0.09,29133.797,29096.905,5.4098671,0
0.09,28721.406,29096.905,7.0853538,0
0.09,25003.324,29096.905,5.1135785,0
0.09,26676.457,29096.905,6.6862525,0
0.09,27535.538,29096.905,5.8083748,0
0.09,28373.804,29096.905,4.2953337,0
0.09,28507.648,29096.905,5.2011767,0
0.09,26385.072,29096.905,5.2748147,0
0.09,28361.895,29096.905,5.5799264,0
0.09,27769.143,29096.905,5.4526867,0
0.09,26310.414,29096.905,5.896239,0
0.09,26699.181,29096.905,7.7355003,0
0.09,26864.507,29096.905,6.8023188,0
0.09,27395.842,29096.905,4.8743685,0
0.09,27657.153,29096.905,4.9457154,0
0.09,26408.021,29096.905,5.5597358,0
0.09,27415.81,29096.905,5.7505027,0
0.09,26097.756,29096.905,6.7680648,0
0.09,28036.326,29096.905,5.7751584,0
0.09,26490.099,29096.905,6.5500081,0
0.09,28600.791,29096.905,4.8302014,0
0.09,27679.246,29096.905,5.7132223,0
0.09,26077.492,29096.905,6.813451,0
0.09,26639.931,29096.905,6.1803305,0
0.09,28634.74,29096.905,6.0241151,0
0.09,28048.847,29096.905,6.1108994,0
0.09,27211.988,29096.905,8.666877,0
0.09,26559.408,29096.905,6.6530658,0
0.09,27007.455,29096.905,5.9494279,0
0.09,27147.876,29096.905,6.0928183,0
0.09,26365.07,29096.905,4.9629763,0
0.09,28659.847,29096.905,6.2414712,0
0.09,26772.698,29096.905,5.8898361,0
0.09,27106.375,29096.905,5.3819185,0
0.09,28287.946,29096.905,5.8742893,0
0.09,27624.804,29096.905,5.0489542,0
0.09,25837.237,29096.905,5.5904902,0
0.09,29755.54,29096.905,6.4988312,0
0.09,29348.225,29096.905,4.7171987,0
0.09,28539.859,29096.905,5.4293088,0
0.09,28387.016,29096.905,6.3013796,0
0.09,27070.165,29096.905,5.1051652,0
0.09,28313.184,29096.905,5.6872277,0
0.09,26573.886,29096.905,4.895749,0
0.09,28061.513,29096.905,6.9990958,0
0.09,27992.93,29096.905,5.4899644,0
0.09,26916.724,29096.905,4.9980683,0
0.09,30390.764,29096.905,6.9109405,0
0.09,27747.607,29096.905,5.4410163,0
0.09,29016.527,29096.905,5.5787933,0
0.09,27161.539,29096.905,5.339746,0
0.09,27241.113,29096.905,6.3887739,0
0.09,28794.542,29096.905,6.7918193,0
0.09,28013.018,29096.905,6.1703069,0
0.09,26660.876,29096.905,5.5516261,0
0.09,26060.731,29096.905,6.3230966,0
0.09,26986.035,29096.905,5.2824864,0
0.09,27501.015,29096.905,6.5589253,0
0.09,26946.438,29096.905,4.73096,0
0.09,27232.852,29096.905,6.5436503,0
0.09,26370.464,29096.905,6.9235115,0
0.09,26187.925,29096.905,5.8030156,0
0.09,28152.68,29096.905,6.0185137,0
0.09,27981.443,29096.905,4.6598844,0
0.09,27326.384,29096.905,5.8056134,0
0.09,28462.733,29096.905,6.0866816,0
0.09,26153.535,29096.905,6.0378274,0
0.09,27045.083,29096.905,4.3504487,0
0.09,27597.452,29096.905,4.8258226,0
0.09,26844.174,29096.905,5.8214181,0
0.09,26881.325,29096.905,5.9817209,0
0.09,27222.198,29096.905,6.4137676,0
0.09,26665.37,29096.905,6.2237538,0
0.09,26997.027,29096.905,5.7846589,0
