node,scale,throughput,load,collision,lost
0,0.003,69943.961,872907.15,96.969697,0
1,0.003,13893.674,872907.15,96.774194,0
2,0.003,71819.075,872907.15,98.387097,0
3,0.003,27313.41,872907.15,96,0
4,0.003,0,872907.15,98.076923,0
5,0.003,21250.956,872907.15,100,0
6,0.003,2546.3892,872907.15,98.181818,0
7,0.003,0,872907.15,97.142857,0
8,0.003,67494.176,872907.15,100,0
9,0.003,39563.16,872907.15,100,0
0,0.003,78013.373,872907.15,100,0
1,0.003,20866.913,872907.15,97.435897,0
2,0.003,18784.08,872907.15,97.560976,0
3,0.003,62556.891,872907.15,100,0
4,0.003,69675.427,872907.15,100,0
5,0.003,32838.546,872907.15,100,0
6,0.003,82923.841,872907.15,96.774194,0
7,0.003,58764.666,872907.15,89.74359,0
8,0.003,60239.57,872907.15,95.348837,0
9,0.003,91124.365,872907.15,100,0
0,0.003,18465.816,872907.15,93.939394,0
1,0.003,33807.505,872907.15,97.058824,0
2,0.003,70090.601,872907.15,100,0
3,0.003,114318.83,872907.15,97.916667,0
4,0.003,19476.198,872907.15,100,0
5,0.003,106603.36,872907.15,100,0
6,0.003,60446.257,872907.15,96.825397,0
7,0.003,24574.597,872907.15,95.121951,0
8,0.003,70416.031,872907.15,100,0
9,0.003,88542.47,872907.15,98.461538,0
0,0.003,20519.885,872907.15,100,0
1,0.003,1631.288,872907.15,97.297297,0
2,0.003,13863.563,872907.15,100,0
3,0.003,0,872907.15,100,0
4,0.003,0,872907.15,100,0
5,0.003,59258.3,872907.15,98.823529,0
6,0.003,39169.991,872907.15,98.275862,0
7,0.003,53424.681,872907.15,88.888889,0
8,0.003,137017.46,872907.15,98.550725,0
9,0.003,45964.639,872907.15,100,0
0,0.003,88387.014,872907.15,100,0
1,0.003,27511.768,872907.15,94.444444,0
2,0.003,36864.742,872907.15,98.684211,0
3,0.003,52112.238,872907.15,100,0
4,0.003,31391.787,872907.15,98.148148,0
5,0.003,26888.887,872907.15,97.752809,0
6,0.003,56890.192,872907.15,98.148148,0
7,0.003,12055.343,872907.15,94.871795,0
8,0.003,98703.285,872907.15,100,0
9,0.003,25361.689,872907.15,97.101449,0
0,0.003,36710.221,872907.15,97.435897,0
1,0.003,0,872907.15,94.594595,0
2,0.003,15465.678,872907.15,100,0
3,0.003,90271.337,872907.15,96.428571,0
4,0.003,0,872907.15,98.181818,0
5,0.003,126967.18,872907.15,100,0
6,0.003,59126.274,872907.15,98.305085,0
7,0.003,127849.75,872907.15,97.297297,0
8,0.003,2478.53,872907.15,98.765432,0
9,0.003,5531.8867,872907.15,100,0
0,0.003,26962.746,872907.15,97.368421,0
1,0.003,34285.875,872907.15,97.142857,0
2,0.003,76592.875,872907.15,100,0
3,0.003,25151.742,872907.15,96.428571,0
4,0.003,32274.368,872907.15,98.148148,0
5,0.003,3839.6818,872907.15,100,0
6,0.003,78981.782,872907.15,100,0
7,0.003,0,872907.15,97.368421,0
8,0.003,17839.767,872907.15,100,0
9,0.003,101291.22,872907.15,100,0
0,0.003,20657.697,872907.15,96.666667,0
1,0.003,6611.6668,872907.15,96.969697,0
2,0.003,39982.274,872907.15,98.611111,0
3,0.003,27633.891,872907.15,96.428571,0
4,0.003,45806.778,872907.15,100,0
5,0.003,82361.905,872907.15,100,0
6,0.003,29647.155,872907.15,97.87234,0
7,0.003,128062.17,872907.15,94.285714,0
8,0.003,43622.955,872907.15,98.571429,0
9,0.003,78263.976,872907.15,100,0
0,0.003,47280.25,872907.15,94.594595,0
1,0.003,0,872907.15,100,0
2,0.003,25524.016,872907.15,100,0
3,0.003,96646.268,872907.15,100,0
4,0.003,4195.5875,872907.15,97.777778,0
5,0.003,31447.32,872907.15,100,0
6,0.003,34564.631,872907.15,97.959184,0
7,0.003,95717.637,872907.15,96.774194,0
8,0.003,38948.35,872907.15,98.412698,0
9,0.003,54681.803,872907.15,97.142857,0
0,0.003,2241.7922,872907.15,87.878788,0
1,0.003,0,872907.15,92.5,0
2,0.003,37044.91,872907.15,97.619048,0
3,0.003,81292.877,872907.15,94.545455,0
4,0.003,61627.221,872907.15,94.827586,0
5,0.003,46044.197,872907.15,100,0
6,0.003,58726.901,872907.15,94.545455,0
7,0.003,43707.352,872907.15,87.5,0
8,0.003,23338.076,872907.15,98.780488,0
9,0.003,75997.405,872907.15,100,0
0,0.003,98686.735,872907.15,97.058824,0
1,0.003,18543.966,872907.15,96.875,0
2,0.003,66161.588,872907.15,100,0
3,0.003,49770.604,872907.15,98.113208,0
4,0.003,11469.769,872907.15,97.916667,0
5,0.003,43885.307,872907.15,100,0
6,0.003,121674.28,872907.15,97.826087,0
7,0.003,-10865.718,872907.15,91.666667,0
8,0.003,7022.9932,872907.15,98.461538,0
9,0.003,52962.873,872907.15,100,0
0,0.003,2518.9653,872907.15,88.235294,0
1,0.003,64599.424,872907.15,100,0
2,0.003,49224.68,872907.15,98.360656,0
3,0.003,79694.945,872907.15,100,0
4,0.003,0,872907.15,98.039216,0
5,0.003,35563.881,872907.15,100,0
6,0.003,63168.754,872907.15,98.076923,0
7,0.003,26910.27,872907.15,90.909091,0
8,0.003,194558.49,872907.15,100,0
9,0.003,25575.719,872907.15,100,0
0,0.003,72114.254,872907.15,94.594595,0
1,0.003,43044.332,872907.15,97.222222,0
2,0.003,51830.166,872907.15,98.666667,0
3,0.003,86698.631,872907.15,100,0
4,0.003,0,872907.15,96.226415,0
5,0.003,22612.925,872907.15,100,0
6,0.003,86871.583,872907.15,98.305085,0
7,0.003,56282.149,872907.15,92.682927,0
8,0.003,85081.061,872907.15,97.468354,0
9,0.003,167452.02,872907.15,98.507463,0
0,0.003,25709.551,872907.15,91.891892,0
1,0.003,0,872907.15,96.969697,0
2,0.003,40128.191,872907.15,98.461538,0
3,0.003,24899.356,872907.15,96.296296,0
4,0.003,28903.226,872907.15,97.916667,0
5,0.003,87376.674,872907.15,100,0
6,0.003,28871.823,872907.15,98.113208,0
7,0.003,0,872907.15,94.285714,0
8,0.003,13422.383,872907.15,100,0
9,0.003,72639.609,872907.15,100,0
0,0.003,51397.33,872907.15,94.871795,0
1,0.003,36806.194,872907.15,95,0
2,0.003,9835.4258,872907.15,100,0
3,0.003,86729.189,872907.15,98.4375,0
4,0.003,0,872907.15,96.825397,0
5,0.003,39373.017,872907.15,100,0
6,0.003,36332.146,872907.15,100,0
7,0.003,116376.81,872907.15,95.238095,0
8,0.003,55987.776,872907.15,98.780488,0
9,0.003,51447.345,872907.15,98.876404,0
0,0.003,14339.188,872907.15,88.888889,0
1,0.003,0,872907.15,100,0
2,0.003,44548.23,872907.15,100,0
3,0.003,61355.759,872907.15,98,0
4,0.003,38216.64,872907.15,96.226415,0
5,0.003,35760.31,872907.15,98.958333,0
6,0.003,59279.547,872907.15,100,0
7,0.003,0,872907.15,97.5,0
8,0.003,58367.356,872907.15,100,0
9,0.003,60093.327,872907.15,100,0
0,0.003,150586.87,872907.15,96.551724,0
1,0.003,0,872907.15,93.75,0
2,0.003,14905.093,872907.15,100,0
3,0.003,38602.773,872907.15,100,0
4,0.003,8082.7061,872907.15,97.959184,0
5,0.003,6786.0118,872907.15,100,0
6,0.003,-2775.4256,872907.15,97.87234,0
7,0.003,40054.584,872907.15,100,0
8,0.003,68439.4,872907.15,100,0
9,0.003,22688.143,872907.15,100,0
0,0.003,54635.935,872907.15,93.548387,0
1,0.003,49263.204,872907.15,93.103448,0
2,0.003,39900.43,872907.15,98.529412,0
3,0.003,42929.175,872907.15,100,0
4,0.003,0,872907.15,94.117647,0
5,0.003,49302.709,872907.15,100,0
6,0.003,69269.604,872907.15,96.296296,0
7,0.003,297.60717,872907.15,94.444444,0
8,0.003,27648.496,872907.15,98.684211,0
9,0.003,12454.728,872907.15,100,0
0,0.003,56357.579,872907.15,90.909091,0
1,0.003,52179.353,872907.15,96.969697,0
2,0.003,12194.155,872907.15,98.4375,0
3,0.003,21817.69,872907.15,98,0
4,0.003,11330.838,872907.15,98,0
5,0.003,34555.244,872907.15,98.863636,0
6,0.003,89929.756,872907.15,98.039216,0
7,0.003,93153.803,872907.15,96.551724,0
8,0.003,69021.505,872907.15,98.529412,0
9,0.003,93613.632,872907.15,100,0
0,0.003,20309.533,872907.15,95.555556,0
1,0.003,11614.286,872907.15,100,0
2,0.003,67955.506,872907.15,98.809524,0
3,0.003,39942.891,872907.15,100,0
4,0.003,11751.78,872907.15,95.3125,0
5,0.003,30557.77,872907.15,100,0
6,0.003,95645.503,872907.15,98.4375,0
7,0.003,0,872907.15,97.560976,0
8,0.003,44335.814,872907.15,100,0
9,0.003,190126.48,872907.15,100,0
0,0.003,45210.196,872907.15,94.871795,0
1,0.003,51908.927,872907.15,91.666667,0
2,0.003,50230.503,872907.15,100,0
3,0.003,132461.62,872907.15,98.245614,0
4,0.003,21856.915,872907.15,98.148148,0
5,0.003,61508.611,872907.15,100,0
6,0.003,73075.851,872907.15,98.181818,0
7,0.003,24774.828,872907.15,100,0
8,0.003,64129.246,872907.15,100,0
9,0.003,102515.39,872907.15,98.648649,0
0,0.003,-1628.2851,872907.15,97.619048,0
1,0.003,5344.0582,872907.15,90.47619,0
2,0.003,50665.399,872907.15,97.183099,0
3,0.003,50306.762,872907.15,100,0
4,0.003,8084.7337,872907.15,92.857143,0
5,0.003,11437.926,872907.15,100,0
6,0.003,50254.507,872907.15,98.387097,0
7,0.003,110091.15,872907.15,93.75,0
8,0.003,40090.419,872907.15,100,0
9,0.003,197674.7,872907.15,100,0
0,0.003,51361.147,872907.15,95,0
1,0.003,16947.221,872907.15,97.435897,0
2,0.003,105595.15,872907.15,98.648649,0
3,0.003,69966.686,872907.15,96.491228,0
4,0.003,24664.562,872907.15,98.113208,0
5,0.003,3730.6116,872907.15,100,0
6,0.003,47515.363,872907.15,98.113208,0
7,0.003,-9604.3919,872907.15,94.444444,0
8,0.003,115629.63,872907.15,98.648649,0
9,0.003,155460.67,872907.15,100,0
0,0.003,54441.254,872907.15,100,0
1,0.003,0,872907.15,89.74359,0
2,0.003,57717.264,872907.15,100,0
3,0.003,10202.896,872907.15,98.275862,0
4,0.003,7339.7833,872907.15,98.305085,0
5,0.003,33177.342,872907.15,98.958333,0
6,0.003,124777.22,872907.15,98.039216,0
7,0.003,2597.5825,872907.15,90.47619,0
8,0.003,102028.96,872907.15,97.260274,0
9,0.003,57065.321,872907.15,100,0
0,0.003,114676.54,872907.15,93.103448,0
1,0.003,0,872907.15,90.625,0
2,0.003,26245.413,872907.15,100,0
3,0.003,8886.5284,872907.15,98.148148,0
4,0.003,0,872907.15,98.113208,0
5,0.003,19727.657,872907.15,98.734177,0
6,0.003,193850.57,872907.15,100,0
7,0.003,-2239.7975,872907.15,94.444444,0
8,0.003,32943.008,872907.15,98.507463,0
9,0.003,91117.798,872907.15,100,0
0,0.003,14922.42,872907.15,97.142857,0
1,0.003,52849.741,872907.15,100,0
2,0.003,31509.512,872907.15,98.550725,0
3,0.003,85472.214,872907.15,100,0
4,0.003,43691.663,872907.15,98.148148,0
5,0.003,11890.238,872907.15,100,0
6,0.003,114902.08,872907.15,96.363636,0
7,0.003,61015.694,872907.15,97.222222,0
8,0.003,59086.297,872907.15,98.666667,0
9,0.003,63231.281,872907.15,100,0
0,0.003,14311.006,872907.15,89.285714,0
1,0.003,42922.765,872907.15,100,0
2,0.003,30663.696,872907.15,98.333333,0
3,0.003,16815.368,872907.15,97.916667,0
4,0.003,21924.916,872907.15,97.777778,0
5,0.003,11409.843,872907.15,100,0
6,0.003,25038.493,872907.15,97.777778,0
7,0.003,0,872907.15,96.666667,0
8,0.003,104591.08,872907.15,100,0
9,0.003,218076.87,872907.15,100,0
0,0.003,7880.3286,872907.15,95,0
1,0.003,0,872907.15,94.736842,0
2,0.003,50821.963,872907.15,98.550725,0
3,0.003,40970.763,872907.15,100,0
4,0.003,26526.651,872907.15,95.918367,0
5,0.003,23152.254,872907.15,100,0
6,0.003,165802.62,872907.15,98.039216,0
7,0.003,0,872907.15,91.176471,0
8,0.003,45041.95,872907.15,100,0
9,0.003,107603.9,872907.15,100,0
0,0.003,60617.76,872907.15,97.222222,0
1,0.003,48295.617,872907.15,97.368421,0
2,0.003,33726.122,872907.15,100,0
3,0.003,29206.478,872907.15,98.214286,0
4,0.003,2214.7815,872907.15,97.916667,0
5,0.003,60050.508,872907.15,98.780488,0
6,0.003,145316.43,872907.15,95.744681,0
7,0.003,93237.372,872907.15,83.870968,0
8,0.003,49645.745,872907.15,97.014925,0
9,0.003,123150.13,872907.15,100,0
0,0.003,65528.67,872907.15,97.560976,0
1,0.003,22835.749,872907.15,95.121951,0
2,0.003,35777.979,872907.15,100,0
3,0.003,14857.081,872907.15,98.4375,0
4,0.003,18749.613,872907.15,98.245614,0
5,0.003,24901.684,872907.15,100,0
6,0.003,67020.515,872907.15,98.245614,0
7,0.003,41011.856,872907.15,97.368421,0
8,0.003,27436.213,872907.15,100,0
9,0.003,93096.387,872907.15,100,0
0,0.003,35493.569,872907.15,100,0
1,0.003,13671.126,872907.15,97.222222,0
2,0.003,118254.33,872907.15,100,0
3,0.003,63107.758,872907.15,98.214286,0
4,0.003,40637.663,872907.15,96,0
5,0.003,59483.94,872907.15,100,0
6,0.003,40740.682,872907.15,100,0
7,0.003,0,872907.15,93.939394,0
8,0.003,72352.887,872907.15,98.245614,0
9,0.003,87462.481,872907.15,100,0
0,0.003,44611.145,872907.15,91.428571,0
1,0.003,0,872907.15,100,0
2,0.003,46644.438,872907.15,97.183099,0
3,0.003,27059.83,872907.15,100,0
4,0.003,45089.148,872907.15,100,0
5,0.003,35995.218,872907.15,100,0
6,0.003,105972.18,872907.15,100,0
7,0.003,17410.214,872907.15,96.969697,0
8,0.003,56194.966,872907.15,98.666667,0
9,0.003,38891.768,872907.15,100,0
0,0.003,19010.47,872907.15,100,0
1,0.003,29243.726,872907.15,100,0
2,0.003,33342.831,872907.15,98.591549,0
3,0.003,136063.23,872907.15,97.87234,0
4,0.003,0,872907.15,94.339623,0
5,0.003,40862.045,872907.15,100,0
6,0.003,27312.952,872907.15,98.181818,0
7,0.003,56949.507,872907.15,97.058824,0
8,0.003,68597.856,872907.15,100,0
9,0.003,21754.202,872907.15,100,0
0,0.003,52455.969,872907.15,94.285714,0
1,0.003,8865.21,872907.15,97.142857,0
2,0.003,4693.3465,872907.15,100,0
3,0.003,145385.97,872907.15,96.226415,0
4,0.003,64739.21,872907.15,98,0
5,0.003,51140.789,872907.15,100,0
6,0.003,57568.24,872907.15,97.959184,0
7,0.003,20901.036,872907.15,94.594595,0
8,0.003,56919.863,872907.15,98.648649,0
9,0.003,88318.351,872907.15,98.591549,0
0,0.003,0,872907.15,100,0
1,0.003,0,872907.15,92.105263,0
2,0.003,13780.29,872907.15,98.684211,0
3,0.003,57981.687,872907.15,98.305085,0
4,0.003,0,872907.15,98.181818,0
5,0.003,131144.78,872907.15,100,0
6,0.003,60665.858,872907.15,100,0
7,0.003,99571.396,872907.15,91.666667,0
8,0.003,45019.65,872907.15,98.765432,0
9,0.003,22090.61,872907.15,98.765432,0
0,0.0033,-8297.5939,793551.96,80.952381,0
1,0.0033,77894.938,793551.96,94.594595,0
2,0.0033,53036.883,793551.96,100,0
3,0.0033,64815.14,793551.96,96.428571,0
4,0.0033,0,793551.96,100,0
5,0.0033,41160.233,793551.96,98.095238,0
6,0.0033,90976.183,793551.96,98.333333,0
7,0.0033,460.13338,793551.96,94.871795,0
8,0.0033,33550.669,793551.96,100,0
9,0.0033,85224.516,793551.96,100,0
0,0.0033,3544.7588,793551.96,86.486486,0
1,0.0033,0,793551.96,89.473684,0
2,0.0033,46492.108,793551.96,100,0
3,0.0033,54585.155,793551.96,98.412698,0
4,0.0033,8824.0303,793551.96,98.4375,0
5,0.0033,24243.672,793551.96,100,0
6,0.0033,52622.255,793551.96,100,0
7,0.0033,14828.587,793551.96,97.674419,0
8,0.0033,18266.512,793551.96,100,0
9,0.0033,168507.45,793551.96,100,0
0,0.0033,35324.817,793551.96,94.594595,0
1,0.0033,0,793551.96,86.666667,0
2,0.0033,103394.46,793551.96,98.507463,0
3,0.0033,64111.178,793551.96,100,0
4,0.0033,9554.5013,793551.96,97.916667,0
5,0.0033,23961.255,793551.96,100,0
6,0.0033,57741.167,793551.96,98.214286,0
7,0.0033,35039.696,793551.96,86.486486,0
8,0.0033,63155.367,793551.96,97.297297,0
9,0.0033,45800.101,793551.96,100,0
0,0.0033,47321.221,793551.96,91.428571,0
1,0.0033,0,793551.96,100,0
2,0.0033,11238.542,793551.96,97.647059,0
3,0.0033,19368.891,793551.96,98.076923,0
4,0.0033,26295.304,793551.96,96.721311,0
5,0.0033,39852.292,793551.96,100,0
6,0.0033,89934.811,793551.96,98.529412,0
7,0.0033,14462.461,793551.96,100,0
8,0.0033,6924.4271,793551.96,100,0
9,0.0033,115113.88,793551.96,100,0
0,0.0033,21452.027,793551.96,93.939394,0
1,0.0033,13708.474,793551.96,100,0
2,0.0033,42508.802,793551.96,98.591549,0
3,0.0033,133594.96,793551.96,100,0
4,0.0033,14417.57,793551.96,96.226415,0
5,0.0033,31134.239,793551.96,100,0
6,0.0033,75239.15,793551.96,96.491228,0
7,0.0033,21787.027,793551.96,94.594595,0
8,0.0033,54836.307,793551.96,98.666667,0
9,0.0033,48791.853,793551.96,100,0
0,0.0033,410.74679,793551.96,81.25,0
1,0.0033,40765.491,793551.96,91.891892,0
2,0.0033,41237.172,793551.96,98.701299,0
3,0.0033,101729.79,793551.96,98.333333,0
4,0.0033,29375.166,793551.96,100,0
5,0.0033,29505.161,793551.96,97.87234,0
6,0.0033,44121.929,793551.96,98.113208,0
7,0.0033,8020.8467,793551.96,97.435897,0
8,0.0033,165434.48,793551.96,97.183099,0
9,0.0033,50632.441,793551.96,100,0
0,0.0033,10070.353,793551.96,94.444444,0
1,0.0033,10680.487,793551.96,88.888889,0
2,0.0033,25523.407,793551.96,98.75,0
3,0.0033,24710.07,793551.96,96.551724,0
4,0.0033,12749.677,793551.96,96.666667,0
5,0.0033,37607.726,793551.96,98.863636,0
6,0.0033,56887.115,793551.96,98.305085,0
7,0.0033,0,793551.96,93.023256,0
8,0.0033,163071.37,793551.96,100,0
9,0.0033,133810.1,793551.96,100,0
0,0.0033,46037.317,793551.96,97.222222,0
1,0.0033,11807.849,793551.96,97.222222,0
2,0.0033,89140.858,793551.96,96.923077,0
3,0.0033,32591.37,793551.96,98.113208,0
4,0.0033,41943.327,793551.96,96.226415,0
5,0.0033,18218.255,793551.96,100,0
6,0.0033,30959.125,793551.96,96.153846,0
7,0.0033,37442.948,793551.96,93.939394,0
8,0.0033,121756.06,793551.96,100,0
9,0.0033,75355,793551.96,100,0
0,0.0033,854.20112,793551.96,90.47619,0
1,0.0033,5437.7667,793551.96,91.489362,0
2,0.0033,20458.117,793551.96,98.850575,0
3,0.0033,30581.263,793551.96,94.202899,0
4,0.0033,60005.472,793551.96,100,0
5,0.0033,83644.927,793551.96,100,0
6,0.0033,64186.743,793551.96,94.339623,0
7,0.0033,81455.843,793551.96,92.682927,0
8,0.0033,15591.112,793551.96,100,0
9,0.0033,93348.652,793551.96,98.837209,0
0,0.0033,65936.084,793551.96,95.652174,0
1,0.0033,17345.946,793551.96,97.560976,0
2,0.0033,52275.35,793551.96,100,0
3,0.0033,50432.22,793551.96,96.969697,0
4,0.0033,7744.4963,793551.96,96.875,0
5,0.0033,53985.439,793551.96,100,0
6,0.0033,52212.516,793551.96,100,0
7,0.0033,41259.298,793551.96,100,0
8,0.0033,15894.481,793551.96,100,0
9,0.0033,58111.369,793551.96,100,0
0,0.0033,160982.99,793551.96,88.888889,0
1,0.0033,2925.38,793551.96,97.058824,0
2,0.0033,18297.975,793551.96,98.876404,0
3,0.0033,26366.686,793551.96,96.363636,0
4,0.0033,52136.068,793551.96,95.16129,0
5,0.0033,3192.1873,793551.96,100,0
6,0.0033,66606.824,793551.96,95.588235,0
7,0.0033,144744.95,793551.96,100,0
8,0.0033,25732.656,793551.96,100,0
9,0.0033,54600.495,793551.96,100,0
0,0.0033,50557.063,793551.96,81.818182,0
1,0.0033,13239.276,793551.96,88.888889,0
2,0.0033,177145.02,793551.96,100,0
3,0.0033,69095.28,793551.96,96.226415,0
4,0.0033,32775.942,793551.96,100,0
5,0.0033,14974.856,793551.96,100,0
6,0.0033,14859.314,793551.96,100,0
7,0.0033,0,793551.96,97.142857,0
8,0.0033,20999.258,793551.96,100,0
9,0.0033,90405.091,793551.96,100,0
0,0.0033,-5308.3202,793551.96,92.105263,0
1,0.0033,11102.899,793551.96,100,0
2,0.0033,47164.676,793551.96,100,0
3,0.0033,86366.474,793551.96,100,0
4,0.0033,7233.4901,793551.96,100,0
5,0.0033,43635.489,793551.96,100,0
6,0.0033,110981.32,793551.96,100,0
7,0.0033,0,793551.96,93.939394,0
8,0.0033,20642.143,793551.96,100,0
9,0.0033,47088.4,793551.96,100,0
0,0.0033,16968.287,793551.96,82.758621,0
1,0.0033,13181.278,793551.96,76.315789,0
2,0.0033,11101.308,793551.96,97.619048,0
3,0.0033,34880.736,793551.96,100,0
4,0.0033,21416.801,793551.96,96.774194,0
5,0.0033,131081.12,793551.96,100,0
6,0.0033,78724.602,793551.96,98.412698,0
7,0.0033,46689.426,793551.96,95,0
8,0.0033,54516.504,793551.96,98.823529,0
9,0.0033,83895.791,793551.96,100,0
0,0.0033,0,793551.96,97.5,0
1,0.0033,46747.77,793551.96,97.560976,0
2,0.0033,60666.931,793551.96,100,0
3,0.0033,22136.182,793551.96,98.333333,0
4,0.0033,5847.4906,793551.96,98.214286,0
5,0.0033,45749.713,793551.96,98.979592,0
6,0.0033,144603.05,793551.96,92.307692,0
7,0.0033,77096.529,793551.96,94.594595,0
8,0.0033,42858.593,793551.96,95.890411,0
9,0.0033,20577.583,793551.96,98.780488,0
0,0.0033,32591.933,793551.96,89.473684,0
1,0.0033,0,793551.96,83.333333,0
2,0.0033,14436.025,793551.96,100,0
3,0.0033,22617.549,793551.96,91.37931,0
4,0.0033,0,793551.96,96.078431,0
5,0.0033,13220.678,793551.96,100,0
6,0.0033,100097.82,793551.96,96.226415,0
7,0.0033,43356.838,793551.96,91.891892,0
8,0.0033,132079.07,793551.96,98.666667,0
9,0.0033,294892.45,793551.96,100,0
0,0.0033,38321.062,793551.96,94.285714,0
1,0.0033,56773.157,793551.96,90.909091,0
2,0.0033,30094.904,793551.96,100,0
3,0.0033,0,793551.96,98.148148,0
4,0.0033,3982.0895,793551.96,98.113208,0
5,0.0033,30136.384,793551.96,100,0
6,0.0033,67119.167,793551.96,100,0
7,0.0033,25084.544,793551.96,100,0
8,0.0033,184765.46,793551.96,100,0
9,0.0033,148009.73,793551.96,98.550725,0
0,0.0033,1827.8837,793551.96,95.238095,0
1,0.0033,63829.405,793551.96,94.736842,0
2,0.0033,24359.114,793551.96,96.296296,0
3,0.0033,122620.84,793551.96,96.363636,0
4,0.0033,7375.8424,793551.96,93.650794,0
5,0.0033,14939.561,793551.96,99.038462,0
6,0.0033,46904.692,793551.96,95.588235,0
7,0.0033,11150.457,793551.96,88.372093,0
8,0.0033,79847.655,793551.96,98.837209,0
9,0.0033,155368.28,793551.96,100,0
0,0.0033,61427.381,793551.96,97.619048,0
1,0.0033,0,793551.96,97.674419,0
2,0.0033,14237.587,793551.96,100,0
3,0.0033,86005.916,793551.96,98.507463,0
4,0.0033,8372.7535,793551.96,100,0
5,0.0033,55793.97,793551.96,100,0
6,0.0033,21237.016,793551.96,92.727273,0
7,0.0033,46523.926,793551.96,100,0
8,0.0033,57810.6,793551.96,100,0
9,0.0033,75817.994,793551.96,100,0
0,0.0033,17638.688,793551.96,95.454545,0
1,0.0033,22468.45,793551.96,100,0
2,0.0033,24624.775,793551.96,97.530864,0
3,0.0033,63871.245,793551.96,98.412698,0
4,0.0033,44150.339,793551.96,98.387097,0
5,0.0033,19926.983,793551.96,100,0
6,0.0033,14225.819,793551.96,95.384615,0
7,0.0033,20702.752,793551.96,91.891892,0
8,0.0033,121818.9,793551.96,100,0
9,0.0033,78446.546,793551.96,98.850575,0
0,0.0033,5751.1846,793551.96,91.666667,0
1,0.0033,0,793551.96,96.774194,0
2,0.0033,3152.5354,793551.96,100,0
3,0.0033,105395.31,793551.96,100,0
4,0.0033,0,793551.96,100,0
5,0.0033,84489.795,793551.96,100,0
6,0.0033,60942.864,793551.96,96.428571,0
7,0.0033,192332.35,793551.96,97.368421,0
8,0.0033,75236.204,793551.96,98.648649,0
9,0.0033,39224.372,793551.96,100,0
0,0.0033,125602.85,793551.96,90.909091,0
1,0.0033,0,793551.96,97.058824,0
2,0.0033,20525.201,793551.96,100,0
3,0.0033,90576.245,793551.96,100,0
4,0.0033,17226.88,793551.96,100,0
5,0.0033,20799.905,793551.96,100,0
6,0.0033,73786.362,793551.96,100,0
7,0.0033,35806.438,793551.96,97.560976,0
8,0.0033,23897.553,793551.96,100,0
9,0.0033,36944.931,793551.96,100,0
0,0.0033,22023.521,793551.96,92.5,0
1,0.0033,35972.37,793551.96,97.368421,0
2,0.0033,20263.947,793551.96,98.795181,0
3,0.0033,59298.058,793551.96,100,0
4,0.0033,12049.168,793551.96,100,0
5,0.0033,42869.323,793551.96,100,0
6,0.0033,137320.95,793551.96,100,0
